player_id,season,total_yards,receiving_air_yards,yards_after_catch,rushing_yards,passing_yards,passing_air_yards,ypg
00-0035329,2022,130.0,124.0,42.0,0.0,0.0,0.0,21.67
00-0035329,2023,285.0,306.0,126.0,0.0,0.0,0.0,21.92
00-0026173,2012,790.0,1584.0,207.0,9.0,0.0,0.0,49.38
00-0026173,2013,602.0,863.0,183.0,6.0,0.0,0.0,40.13
00-0026173,2014,176.0,336.0,37.0,0.0,0.0,0.0,35.2
00-0036233,2020,306.0,344.0,77.0,0.0,0.0,0.0,43.71
00-0036233,2021,597.0,904.0,146.0,0.0,0.0,0.0,45.92
00-0036233,2022,841.0,1107.0,191.0,2.0,0.0,0.0,49.47
00-0036233,2023,155.0,273.0,35.0,0.0,0.0,0.0,25.83
00-0038393,2023,596.0,591.0,211.0,1.0,14.0,9.0,39.73
00-0031339,2014,461.0,596.0,208.0,17.0,0.0,0.0,32.93
00-0031339,2015,733.0,1077.0,267.0,0.0,0.0,0.0,45.81
00-0031339,2016,306.0,576.0,78.0,-1.0,0.0,0.0,34.0
00-0031339,2017,391.0,641.0,79.0,0.0,0.0,0.0,32.58
00-0031339,2018,684.0,1166.0,240.0,0.0,0.0,0.0,42.75
00-0031339,2019,18.0,202.0,3.0,0.0,0.0,0.0,4.5
00-0031339,2020,19.0,5.0,14.0,4.0,0.0,0.0,9.5
00-0032008,2015,132.0,365.0,34.0,0.0,0.0,0.0,14.67
00-0034253,2018,105.0,19.0,90.0,0.0,0.0,12.0,17.5
00-0034253,2019,141.0,5.0,103.0,49.0,0.0,0.0,23.5
00-0034253,2020,50.0,0.0,2.0,48.0,0.0,0.0,25.0
00-0034253,2021,437.0,-23.0,108.0,350.0,0.0,0.0,62.43
00-0034253,2022,322.0,39.0,151.0,145.0,0.0,0.0,29.27
00-0028411,2017,343.0,561.0,31.0,0.0,0.0,0.0,49.0
00-0028411,2018,304.0,401.0,58.0,0.0,0.0,0.0,38.0
00-0028411,2019,181.0,286.0,30.0,0.0,0.0,0.0,45.25
00-0028411,2020,163.0,231.0,44.0,0.0,0.0,0.0,23.29
00-0032218,2015,551.0,906.0,144.0,0.0,0.0,0.0,39.36
00-0032218,2016,392.0,735.0,145.0,0.0,0.0,0.0,28.0
00-0038583,2023,448.0,0.0,0.0,68.0,380.0,662.0,64.0
00-0028434,2012,366.0,622.0,78.0,0.0,0.0,0.0,26.14
00-0028434,2013,784.0,842.0,227.0,6.0,0.0,0.0,49.0
00-0028434,2014,833.0,903.0,338.0,8.0,0.0,0.0,52.06
00-0028434,2015,1067.0,990.0,440.0,0.0,0.0,0.0,66.69
00-0028434,2016,1145.0,1110.0,472.0,2.0,15.0,12.0,71.56
00-0028434,2017,985.0,1476.0,274.0,-8.0,0.0,0.0,61.56
00-0028434,2018,618.0,830.0,156.0,0.0,0.0,0.0,47.54
00-0029613,2012,1926.0,93.0,436.0,1454.0,0.0,0.0,120.38
00-0029613,2013,522.0,107.0,57.0,456.0,0.0,0.0,87.0
00-0029613,2014,558.0,-4.0,63.0,494.0,0.0,0.0,50.73
00-0029613,2015,1673.0,91.0,231.0,1402.0,0.0,0.0,104.56
00-0029613,2016,555.0,28.0,107.0,421.0,0.0,0.0,69.38
00-0029613,2017,492.0,51.0,60.0,408.0,0.0,0.0,44.73
00-0037238,2022,868.0,1219.0,224.0,0.0,0.0,0.0,51.06
00-0037238,2023,929.0,1264.0,188.0,0.0,22.0,12.0,58.06
00-0020531,2012,5003.0,0.0,0.0,16.0,4987.0,5468.0,312.69
00-0020531,2013,4989.0,0.0,0.0,71.0,4918.0,5182.0,311.81
00-0020531,2014,4844.0,0.0,1.0,77.0,4766.0,5039.0,302.75
00-0020531,2015,4665.0,0.0,0.0,30.0,4635.0,4908.0,311.0
00-0020531,2016,5056.0,0.0,0.0,32.0,5024.0,4796.0,316.0
00-0020531,2017,4221.0,0.0,0.0,32.0,4189.0,3418.0,263.81
00-0020531,2018,3914.0,-2.0,3.0,40.0,3873.0,3502.0,260.93
00-0020531,2019,2893.0,0.0,0.0,3.0,2890.0,2425.0,263.0
00-0020531,2020,2863.0,0.0,0.0,10.0,2853.0,2361.0,238.58
00-0035704,2019,1071.0,0.0,0.0,77.0,994.0,1065.0,214.2
00-0035704,2020,2984.0,0.0,0.0,172.0,2812.0,3910.0,229.54
00-0035704,2021,789.0,-5.0,6.0,53.0,735.0,1107.0,131.5
00-0035704,2023,533.0,0.0,0.0,16.0,517.0,621.0,133.25
00-0035631,2019,30.0,42.0,13.0,0.0,0.0,0.0,7.5
00-0035631,2020,349.0,222.0,198.0,0.0,0.0,0.0,21.81
00-0035631,2021,81.0,35.0,82.0,0.0,0.0,0.0,10.12
00-0035631,2022,-2.0,-2.0,0.0,0.0,0.0,0.0,-1.0
00-0035631,2023,163.0,29.0,173.0,0.0,0.0,0.0,11.64
00-0025430,2014,1725.0,0.0,0.0,78.0,1647.0,2656.0,191.67
00-0025430,2015,96.0,0.0,0.0,0.0,96.0,319.0,16.0
00-0025430,2016,184.0,0.0,0.0,0.0,184.0,547.0,36.8
00-0025430,2017,866.0,0.0,0.0,12.0,854.0,1718.0,173.2
00-0031392,2014,63.0,-5.0,28.0,40.0,0.0,0.0,6.3
00-0028409,2012,174.0,-3.0,20.0,157.0,0.0,0.0,43.5
00-0028409,2014,75.0,-2.0,10.0,64.0,0.0,0.0,12.5
00-0028409,2015,286.0,10.0,98.0,189.0,0.0,0.0,143.0
00-0028409,2016,253.0,-4.0,121.0,138.0,0.0,0.0,31.62
00-0032257,2015,913.0,91.0,488.0,379.0,0.0,0.0,57.06
00-0032257,2016,872.0,145.0,426.0,358.0,0.0,38.0,54.5
00-0032257,2017,1041.0,199.0,634.0,348.0,0.0,0.0,65.06
00-0032257,2018,634.0,153.0,374.0,205.0,0.0,0.0,39.62
00-0032257,2019,820.0,163.0,361.0,410.0,0.0,0.0,51.25
00-0032257,2020,484.0,67.0,220.0,235.0,0.0,0.0,44.0
00-0032257,2021,371.0,-8.0,51.0,330.0,0.0,0.0,74.2
00-0034798,2018,50.0,47.0,7.0,0.0,0.0,0.0,8.33
00-0034798,2019,65.0,138.0,10.0,0.0,0.0,0.0,8.12
00-0034798,2020,208.0,114.0,122.0,0.0,0.0,0.0,16.0
00-0034798,2021,360.0,260.0,160.0,3.0,0.0,0.0,24.0
00-0034798,2022,130.0,79.0,47.0,1.0,0.0,0.0,10.83
00-0034798,2023,366.0,284.0,139.0,0.0,0.0,0.0,28.15
00-0026170,2012,317.0,295.0,92.0,0.0,0.0,0.0,39.62
00-0029689,2012,526.0,470.0,242.0,5.0,0.0,0.0,35.07
00-0029689,2013,20.0,34.0,5.0,0.0,0.0,0.0,20.0
00-0029689,2014,395.0,444.0,167.0,0.0,0.0,0.0,32.92
00-0029689,2015,110.0,176.0,50.0,1.0,0.0,0.0,9.17
00-0029689,2016,408.0,468.0,118.0,0.0,0.0,0.0,29.14
00-0029689,2017,86.0,157.0,64.0,0.0,0.0,0.0,7.17
00-0029689,2018,27.0,32.0,28.0,0.0,0.0,0.0,9.0
00-0025410,2012,801.0,1433.0,237.0,0.0,0.0,0.0,61.62
00-0025410,2013,673.0,954.0,195.0,0.0,0.0,0.0,44.87
00-0025410,2014,754.0,871.0,228.0,0.0,0.0,0.0,50.27
00-0025410,2015,53.0,182.0,14.0,0.0,0.0,0.0,7.57
00-0028114,2012,224.0,308.0,110.0,0.0,0.0,0.0,28.0
00-0028114,2013,86.0,97.0,36.0,6.0,0.0,0.0,9.56
00-0028114,2014,123.0,117.0,36.0,7.0,0.0,0.0,12.3
00-0028114,2015,400.0,467.0,137.0,12.0,0.0,0.0,28.57
00-0028114,2016,13.0,13.0,0.0,0.0,0.0,0.0,13.0
00-0035232,2019,1266.0,0.0,0.0,103.0,1163.0,1751.0,140.67
00-0035232,2020,1362.0,0.0,0.0,64.0,1298.0,1622.0,194.57
00-0032450,2016,327.0,1.0,71.0,265.0,0.0,0.0,29.73
00-0032450,2017,58.0,-3.0,17.0,44.0,0.0,0.0,11.6
00-0032450,2018,154.0,0.0,0.0,154.0,0.0,0.0,38.5
00-0032450,2019,66.0,-5.0,11.0,60.0,0.0,0.0,16.5
00-0032450,2020,15.0,0.0,0.0,15.0,0.0,0.0,7.5
00-0032450,2021,28.0,2.0,10.0,16.0,0.0,0.0,9.33
00-0032450,2022,45.0,1.0,6.0,38.0,0.0,0.0,15.0
00-0036626,2021,161.0,381.0,34.0,-4.0,0.0,0.0,17.89
00-0036626,2022,158.0,361.0,31.0,15.0,0.0,0.0,22.57
00-0036626,2023,172.0,387.0,76.0,0.0,4.0,1.0,14.33
00-0031968,2015,7.0,5.0,2.0,0.0,0.0,0.0,3.5
00-0030526,2013,2029.0,0.0,0.0,212.0,1817.0,2506.0,202.9
00-0030526,2014,852.0,0.0,0.0,58.0,794.0,973.0,213.0
00-0030526,2015,582.0,0.0,0.0,66.0,516.0,737.0,145.5
00-0030526,2016,136.0,0.0,0.0,23.0,113.0,280.0,27.2
00-0026210,2012,375.0,405.0,187.0,0.0,0.0,0.0,31.25
00-0026210,2013,245.0,327.0,61.0,0.0,0.0,0.0,17.5
00-0026221,2012,216.0,291.0,81.0,9.0,0.0,0.0,18.0
00-0036080,2021,5.0,-4.0,9.0,0.0,0.0,0.0,5.0
00-0035282,2020,2.0,0.0,0.0,-2.0,4.0,0.0,2.0
00-0035282,2023,1148.0,0.0,0.0,144.0,1004.0,1204.0,229.6
00-0027675,2012,225.0,245.0,83.0,0.0,0.0,0.0,20.45
00-0027675,2013,273.0,398.0,101.0,0.0,0.0,0.0,21.0
00-0027675,2014,115.0,96.0,63.0,0.0,0.0,0.0,9.58
00-0027675,2015,121.0,182.0,53.0,0.0,0.0,0.0,10.08
00-0027675,2016,134.0,168.0,69.0,0.0,0.0,0.0,11.17
00-0027675,2017,437.0,451.0,201.0,0.0,0.0,0.0,31.21
00-0027675,2018,152.0,71.0,78.0,9.0,0.0,0.0,16.89
00-0030485,2013,1435.0,-64.0,310.0,1178.0,0.0,0.0,95.67
00-0030485,2014,1566.0,-13.0,432.0,1139.0,0.0,0.0,97.88
00-0030485,2015,946.0,-19.0,213.0,758.0,0.0,0.0,63.07
00-0030485,2016,388.0,-8.0,40.0,360.0,0.0,0.0,77.6
00-0030485,2017,226.0,-4.0,51.0,179.0,0.0,0.0,25.11
00-0026182,2015,237.0,186.0,177.0,-1.0,0.0,0.0,26.33
00-0026182,2016,369.0,258.0,187.0,0.0,0.0,0.0,41.0
00-0029317,2013,228.0,-8.0,66.0,171.0,0.0,0.0,76.0
00-0022803,2012,3853.0,0.0,0.0,41.0,3812.0,5122.0,240.81
00-0022803,2013,3581.0,0.0,0.0,44.0,3537.0,5241.0,223.81
00-0022803,2014,4261.0,0.0,0.0,38.0,4223.0,4953.0,266.31
00-0022803,2015,4345.0,0.0,0.0,70.0,4275.0,4668.0,271.56
00-0022803,2016,3896.0,0.0,0.0,11.0,3885.0,4702.0,243.5
00-0022803,2017,3314.0,0.0,0.0,35.0,3279.0,4171.0,220.93
00-0022803,2018,3971.0,0.0,0.0,24.0,3947.0,4229.0,248.19
00-0022803,2019,1006.0,0.0,0.0,8.0,998.0,1199.0,251.5
00-0031782,2016,600.0,623.0,204.0,6.0,0.0,0.0,46.15
00-0031782,2017,149.0,270.0,81.0,0.0,0.0,0.0,13.55
00-0031782,2018,77.0,62.0,40.0,-4.0,0.0,0.0,25.67
00-0038667,2023,38.0,33.0,8.0,0.0,0.0,0.0,19.0
00-0038862,2023,19.0,-1.0,14.0,6.0,0.0,0.0,19.0
00-0039041,2023,163.0,128.0,67.0,0.0,0.0,0.0,18.11
00-0033295,2017,494.0,78.0,142.0,317.0,0.0,0.0,32.93
00-0033295,2018,469.0,138.0,169.0,276.0,0.0,0.0,58.62
00-0036567,2021,1100.0,-12.0,151.0,963.0,0.0,0.0,100.0
00-0036567,2022,286.0,-7.0,16.0,279.0,0.0,0.0,57.2
00-0036567,2023,295.0,-22.0,26.0,281.0,0.0,0.0,26.82
00-0036980,2021,592.0,899.0,207.0,54.0,0.0,0.0,53.82
00-0036980,2022,455.0,785.0,97.0,5.0,0.0,0.0,32.5
00-0036980,2023,651.0,1155.0,191.0,11.0,0.0,0.0,40.69
00-0032813,2017,162.0,-3.0,41.0,124.0,0.0,0.0,23.14
00-0032813,2018,75.0,2.0,51.0,25.0,0.0,0.0,8.33
00-0032813,2019,48.0,-10.0,22.0,39.0,0.0,0.0,6.86
00-0032813,2020,35.0,4.0,16.0,15.0,0.0,0.0,5.83
00-0032813,2021,131.0,-4.0,36.0,101.0,0.0,0.0,11.91
00-0033514,2017,31.0,4.0,27.0,0.0,0.0,0.0,31.0
00-0038797,2023,108.0,-4.0,30.0,85.0,0.0,0.0,21.6
00-0038705,2023,403.0,27.0,109.0,284.0,0.0,0.0,36.64
00-0027685,2012,621.0,850.0,209.0,4.0,-7.0,0.0,38.81
00-0027685,2013,807.0,1274.0,279.0,27.0,0.0,0.0,50.44
00-0027685,2014,1450.0,1777.0,353.0,44.0,0.0,0.0,90.62
00-0027685,2015,1164.0,1950.0,363.0,29.0,0.0,0.0,77.6
00-0027685,2016,1036.0,1683.0,252.0,4.0,0.0,0.0,69.07
00-0027685,2017,555.0,978.0,167.0,0.0,0.0,0.0,46.25
00-0027685,2018,947.0,943.0,295.0,53.0,28.0,28.0,78.92
00-0027685,2019,906.0,1028.0,237.0,0.0,35.0,22.0,90.6
00-0027685,2020,738.0,723.0,170.0,12.0,0.0,0.0,52.71
00-0027685,2021,657.0,1077.0,85.0,31.0,0.0,0.0,46.93
00-0036383,2021,160.0,-1.0,46.0,118.0,0.0,0.0,22.86
00-0036383,2022,508.0,-42.0,234.0,315.0,0.0,0.0,56.44
00-0034279,2018,333.0,505.0,120.0,5.0,0.0,0.0,30.27
00-0034279,2020,124.0,157.0,59.0,7.0,0.0,0.0,15.5
00-0034279,2021,112.0,175.0,58.0,14.0,0.0,0.0,12.44
00-0034279,2022,368.0,495.0,89.0,54.0,0.0,0.0,23.0
00-0034279,2023,62.0,53.0,7.0,0.0,0.0,0.0,12.4
00-0027690,2012,1071.0,1403.0,273.0,0.0,0.0,0.0,66.94
00-0027690,2013,1288.0,1495.0,385.0,0.0,0.0,0.0,80.5
00-0027690,2014,962.0,1257.0,322.0,0.0,0.0,0.0,64.13
00-0027690,2015,1027.0,1520.0,214.0,0.0,0.0,0.0,68.47
00-0027690,2016,194.0,333.0,30.0,0.0,0.0,0.0,64.67
00-0027690,2017,563.0,826.0,113.0,0.0,0.0,0.0,35.19
00-0031387,2014,248.0,460.0,125.0,0.0,0.0,0.0,20.67
00-0031387,2015,537.0,375.0,291.0,0.0,0.0,0.0,38.36
00-0031387,2016,712.0,676.0,283.0,1.0,0.0,0.0,54.77
00-0031387,2017,574.0,629.0,258.0,0.0,0.0,0.0,35.88
00-0031387,2018,742.0,1038.0,250.0,-8.0,0.0,4.0,46.38
00-0031387,2019,375.0,495.0,155.0,0.0,0.0,0.0,34.09
00-0031387,2020,560.0,658.0,192.0,0.0,0.0,0.0,37.33
00-0031387,2021,85.0,116.0,21.0,1.0,0.0,0.0,10.62
00-0038396,2023,70.0,-8.0,40.0,48.0,0.0,0.0,14.0
00-0033576,2018,48.0,48.0,13.0,0.0,0.0,0.0,9.6
00-0033576,2019,21.0,9.0,18.0,0.0,0.0,0.0,10.5
00-0033576,2020,16.0,13.0,7.0,0.0,0.0,0.0,4.0
00-0033576,2021,47.0,40.0,29.0,0.0,0.0,0.0,6.71
00-0033576,2022,148.0,202.0,75.0,0.0,0.0,0.0,13.45
00-0033576,2023,12.0,6.0,6.0,0.0,0.0,0.0,4.0
00-0031690,2017,121.0,66.0,68.0,0.0,0.0,0.0,15.12
00-0031690,2018,72.0,45.0,89.0,0.0,0.0,0.0,9.0
00-0031690,2019,1.0,0.0,1.0,0.0,0.0,0.0,0.0
00-0031690,2020,0.0,34.0,0.0,0.0,0.0,0.0,0.0
00-0031690,2021,7.0,3.0,4.0,0.0,0.0,0.0,7.0
00-0031690,2022,79.0,59.0,44.0,0.0,0.0,0.0,9.88
00-0038092,2022,3.0,-4.0,7.0,0.0,0.0,0.0,3.0
00-0038092,2023,22.0,8.0,0.0,22.0,0.0,0.0,11.0
00-0030854,2016,297.0,253.0,134.0,0.0,0.0,0.0,33.0
00-0030854,2018,87.0,94.0,17.0,0.0,0.0,0.0,12.43
00-0034672,2021,8.0,2.0,6.0,0.0,0.0,0.0,8.0
00-0033881,2017,736.0,981.0,306.0,14.0,0.0,0.0,49.07
00-0033881,2018,615.0,339.0,388.0,36.0,0.0,0.0,55.91
00-0033881,2019,474.0,397.0,252.0,7.0,0.0,0.0,59.25
00-0033881,2020,680.0,785.0,287.0,26.0,0.0,0.0,42.5
00-0033881,2021,405.0,366.0,185.0,-3.0,0.0,0.0,27.0
00-0033881,2022,781.0,614.0,465.0,13.0,0.0,0.0,45.94
00-0033881,2023,963.0,716.0,516.0,0.0,0.0,0.0,56.65
00-0038397,2023,7.0,3.0,3.0,1.0,0.0,0.0,7.0
00-0026123,2012,6.0,114.0,4.0,0.0,0.0,0.0,1.2
00-0028115,2012,197.0,7.0,115.0,88.0,0.0,0.0,13.13
00-0028115,2013,3.0,-4.0,7.0,0.0,0.0,0.0,1.5
00-0033045,2016,1994.0,-1.0,380.0,1631.0,0.0,0.0,132.93
00-0033045,2017,1232.0,8.0,261.0,983.0,0.0,0.0,123.2
00-0033045,2018,2001.0,33.0,576.0,1434.0,0.0,0.0,133.4
00-0033045,2019,1777.0,46.0,395.0,1357.0,0.0,0.0,111.06
00-0033045,2020,1319.0,-17.0,360.0,979.0,0.0,0.0,87.93
00-0033045,2021,1285.0,22.0,289.0,1008.0,4.0,-4.0,75.59
00-0033045,2022,968.0,0.0,88.0,876.0,0.0,0.0,64.53
00-0033045,2023,955.0,-42.0,374.0,642.0,0.0,0.0,56.18
00-0036825,2022,0.0,56.0,0.0,0.0,0.0,0.0,0.0
00-0026162,2012,664.0,32.0,226.0,402.0,0.0,0.0,41.5
00-0026162,2013,247.0,21.0,43.0,184.0,0.0,0.0,17.64
00-0031332,2014,39.0,0.0,31.0,12.0,0.0,0.0,19.5
00-0031332,2015,44.0,0.0,0.0,42.0,0.0,0.0,14.67
00-0031332,2016,91.0,-6.0,39.0,58.0,0.0,0.0,18.2
00-0031332,2017,34.0,-9.0,12.0,25.0,0.0,0.0,17.0
00-0034981,2020,140.0,109.0,51.0,0.0,0.0,0.0,20.0
00-0034981,2021,373.0,325.0,189.0,0.0,0.0,0.0,31.08
00-0034981,2022,420.0,451.0,237.0,0.0,0.0,0.0,30.0
00-0034981,2023,193.0,122.0,96.0,0.0,0.0,0.0,17.55
00-0029731,2013,234.0,26.0,156.0,79.0,0.0,0.0,26.0
00-0029731,2014,205.0,-14.0,78.0,145.0,0.0,0.0,25.62
00-0029731,2015,172.0,-38.0,112.0,108.0,0.0,0.0,13.23
00-0029731,2016,491.0,28.0,238.0,265.0,0.0,0.0,30.69
00-0029731,2017,65.0,-5.0,59.0,18.0,0.0,0.0,8.12
00-0036951,2021,14.0,83.0,11.0,0.0,0.0,0.0,7.0
00-0036951,2022,15.0,14.0,1.0,0.0,0.0,0.0,15.0
00-0023500,2012,1448.0,17.0,221.0,1214.0,0.0,0.0,90.5
00-0023500,2013,1269.0,126.0,101.0,1128.0,0.0,0.0,79.31
00-0023500,2014,1217.0,84.0,102.0,1106.0,0.0,0.0,76.06
00-0023500,2015,1234.0,-13.0,273.0,967.0,0.0,0.0,77.12
00-0023500,2016,1302.0,1.0,286.0,1025.0,0.0,0.0,81.38
00-0023500,2017,1206.0,-26.0,275.0,961.0,0.0,0.0,75.38
00-0023500,2018,846.0,21.0,115.0,722.0,0.0,0.0,60.43
00-0023500,2019,699.0,14.0,88.0,599.0,0.0,0.0,46.6
00-0023500,2020,742.0,34.0,73.0,653.0,0.0,0.0,49.47
00-0033994,2019,21.0,34.0,0.0,0.0,0.0,0.0,10.5
00-0026188,2012,326.0,253.0,132.0,1.0,0.0,0.0,46.57
00-0026188,2013,70.0,186.0,21.0,0.0,0.0,0.0,10.0
00-0024204,2012,654.0,-2.0,218.0,437.0,0.0,0.0,65.4
00-0024204,2013,1277.0,-28.0,399.0,890.0,0.0,0.0,79.81
00-0024204,2014,1021.0,-67.0,581.0,527.0,0.0,30.0,72.93
00-0024204,2015,357.0,71.0,256.0,100.0,0.0,0.0,23.8
00-0030737,2014,0.0,9.0,0.0,0.0,0.0,0.0,0.0
00-0030737,2016,142.0,131.0,30.0,0.0,0.0,0.0,20.29
00-0030737,2017,96.0,86.0,15.0,0.0,0.0,0.0,19.2
00-0030737,2018,0.0,3.0,0.0,0.0,0.0,0.0,0.0
00-0036247,2020,159.0,225.0,101.0,0.0,0.0,0.0,13.25
00-0036247,2021,375.0,324.0,206.0,32.0,0.0,0.0,23.44
00-0036247,2022,74.0,62.0,27.0,0.0,0.0,0.0,24.67
00-0036196,2020,599.0,945.0,131.0,0.0,0.0,0.0,37.44
00-0036196,2021,549.0,846.0,132.0,0.0,0.0,0.0,36.6
00-0036196,2022,836.0,1428.0,142.0,0.0,0.0,0.0,55.73
00-0036196,2023,746.0,1223.0,180.0,-2.0,0.0,0.0,49.73
00-0031884,2017,0.0,15.0,0.0,0.0,0.0,0.0,0.0
00-0035289,2019,3449.0,0.0,0.0,356.0,3093.0,3472.0,246.36
00-0035289,2020,2271.0,-8.0,8.0,157.0,2114.0,2558.0,252.33
00-0035289,2021,430.0,0.0,0.0,22.0,408.0,346.0,143.33
00-0035289,2022,640.0,0.0,0.0,5.0,635.0,717.0,128.0
00-0035289,2023,3236.0,0.0,0.0,114.0,3122.0,3579.0,202.25
00-0028903,2012,51.0,54.0,21.0,0.0,0.0,0.0,12.75
00-0028903,2013,38.0,51.0,22.0,0.0,0.0,0.0,12.67
00-0028903,2014,53.0,46.0,7.0,0.0,0.0,0.0,26.5
00-0028903,2015,186.0,175.0,98.0,0.0,0.0,0.0,18.6
00-0028903,2016,350.0,463.0,115.0,0.0,0.0,0.0,26.92
00-0028903,2017,336.0,273.0,172.0,0.0,0.0,0.0,25.85
00-0028903,2018,90.0,90.0,43.0,0.0,0.0,0.0,15.0
00-0031395,2018,35.0,0.0,0.0,0.0,35.0,17.0,35.0
00-0031395,2019,0.0,0.0,0.0,0.0,0.0,47.0,0.0
00-0031395,2020,248.0,0.0,0.0,28.0,220.0,348.0,248.0
00-0031395,2021,174.0,0.0,0.0,0.0,174.0,197.0,174.0
00-0027718,2012,263.0,234.0,116.0,0.0,0.0,0.0,18.79
00-0027718,2013,545.0,714.0,217.0,0.0,0.0,0.0,45.42
00-0027718,2014,197.0,177.0,63.0,0.0,0.0,0.0,19.7
00-0027718,2015,30.0,206.0,9.0,0.0,0.0,0.0,4.29
00-0033095,2017,4.0,4.0,0.0,0.0,0.0,0.0,4.0
00-0033095,2021,39.0,12.0,27.0,0.0,0.0,0.0,19.5
00-0037740,2022,1100.0,1548.0,384.0,4.0,0.0,9.0,64.71
00-0037740,2023,1042.0,1707.0,327.0,0.0,0.0,10.0,61.29
00-0026281,2012,78.0,35.0,43.0,0.0,0.0,0.0,13.0
00-0026281,2013,127.0,83.0,91.0,0.0,0.0,0.0,10.58
00-0026281,2014,156.0,238.0,41.0,0.0,0.0,0.0,17.33
00-0026281,2015,1043.0,1201.0,363.0,0.0,0.0,0.0,65.19
00-0026281,2016,614.0,574.0,240.0,0.0,0.0,0.0,38.38
00-0036569,2021,10.0,1.0,5.0,4.0,0.0,0.0,5.0
00-0036569,2022,180.0,7.0,35.0,141.0,0.0,0.0,22.5
00-0036569,2023,66.0,-6.0,53.0,19.0,0.0,0.0,22.0
00-0030544,2013,134.0,129.0,37.0,0.0,0.0,0.0,14.89
00-0030544,2014,105.0,98.0,22.0,0.0,0.0,0.0,10.5
00-0030544,2015,64.0,79.0,27.0,0.0,0.0,0.0,9.14
00-0030544,2016,30.0,43.0,9.0,0.0,0.0,0.0,10.0
00-0033474,2018,22.0,54.0,13.0,0.0,0.0,0.0,11.0
00-0033474,2020,10.0,15.0,5.0,0.0,0.0,0.0,10.0
00-0030565,2013,3116.0,13.0,0.0,372.0,2731.0,3963.0,194.75
00-0030565,2014,2628.0,0.0,0.0,278.0,2350.0,3008.0,187.71
00-0030565,2015,280.0,0.0,0.0,34.0,246.0,372.0,280.0
00-0030565,2016,116.0,0.0,0.0,9.0,107.0,97.0,58.0
00-0030565,2017,213.0,0.0,0.0,13.0,200.0,203.0,106.5
00-0030565,2018,1.0,0.0,0.0,9.0,-8.0,11.0,0.25
00-0030565,2020,28.0,0.0,0.0,-2.0,30.0,25.0,28.0
00-0030565,2021,629.0,0.0,0.0,44.0,585.0,664.0,157.25
00-0030565,2022,4312.0,0.0,0.0,378.0,3934.0,4311.0,253.65
00-0030565,2023,3559.0,-8.0,6.0,164.0,3397.0,3500.0,237.27
00-0032141,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0032141,2016,69.0,23.0,50.0,0.0,0.0,0.0,11.5
00-0032141,2017,25.0,14.0,11.0,0.0,0.0,0.0,12.5
00-0032141,2018,242.0,139.0,164.0,0.0,0.0,0.0,30.25
00-0032141,2019,65.0,60.0,41.0,0.0,0.0,0.0,10.83
00-0032141,2020,83.0,79.0,35.0,0.0,0.0,0.0,13.83
00-0032141,2021,210.0,146.0,139.0,0.0,0.0,0.0,13.12
00-0032141,2022,58.0,34.0,43.0,0.0,0.0,0.0,5.27
00-0032141,2023,94.0,60.0,30.0,0.0,0.0,0.0,13.43
00-0031158,2016,34.0,0.0,0.0,34.0,0.0,0.0,34.0
00-0033288,2017,515.0,434.0,265.0,0.0,0.0,0.0,34.33
00-0033288,2018,1389.0,996.0,870.0,10.0,0.0,0.0,86.81
00-0033288,2019,1075.0,633.0,602.0,22.0,0.0,0.0,76.79
00-0033288,2020,651.0,460.0,297.0,17.0,0.0,0.0,81.38
00-0033288,2021,930.0,777.0,450.0,20.0,0.0,0.0,66.43
00-0033288,2022,765.0,550.0,386.0,0.0,0.0,0.0,51.0
00-0033288,2023,1022.0,852.0,483.0,2.0,0.0,0.0,63.88
00-0037247,2022,827.0,1240.0,104.0,24.0,0.0,0.0,48.65
00-0037247,2023,1165.0,1428.0,388.0,18.0,0.0,0.0,68.53
00-0033895,2017,257.0,285.0,108.0,13.0,0.0,0.0,19.77
00-0033895,2018,338.0,304.0,144.0,16.0,0.0,0.0,22.53
00-0033895,2019,408.0,487.0,178.0,0.0,0.0,0.0,34.0
00-0033895,2020,419.0,385.0,243.0,2.0,0.0,0.0,27.93
00-0033895,2021,498.0,330.0,249.0,20.0,0.0,0.0,33.2
00-0033895,2022,557.0,491.0,326.0,0.0,0.0,0.0,37.13
00-0033895,2023,421.0,282.0,275.0,10.0,0.0,0.0,28.07
00-0031953,2015,21.0,37.0,8.0,0.0,0.0,0.0,7.0
00-0031953,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0031953,2019,38.0,36.0,2.0,0.0,0.0,0.0,19.0
00-0032626,2016,202.0,294.0,50.0,0.0,0.0,0.0,28.86
00-0032626,2017,253.0,300.0,119.0,0.0,0.0,0.0,23.0
00-0032626,2018,303.0,388.0,106.0,0.0,0.0,0.0,60.6
00-0032626,2019,296.0,421.0,110.0,7.0,0.0,0.0,19.73
00-0032626,2021,0.0,20.0,0.0,0.0,0.0,0.0,0.0
00-0030456,2013,1209.0,36.0,528.0,695.0,0.0,0.0,75.56
00-0030456,2014,1029.0,10.0,362.0,680.0,0.0,0.0,79.15
00-0030456,2015,1202.0,44.0,462.0,730.0,0.0,0.0,75.12
00-0030456,2016,673.0,97.0,250.0,337.0,0.0,0.0,67.3
